domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
intrusion-detection,p20,30,2,2,2,1,5,"4,5,0,2,5,5,5,5,5,5,5,5,0,5,5,5,5,2,5,5","0.0330,0.0200,0.2438,0.0897,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.2438,0.0200,0.0200,0.0200,0.0200,0.0897,0.0200,0.0200",0.5
intrusion-detection,p20,50,2,2,1,1,8,"6,6,0,2,8,5,8,8,8,8,6,8,3,8,8,8,8,5,6,5","0.0224,0.0224,0.4505,0.1657,0.0083,0.0370,0.0083,0.0083,0.0083,0.0083,0.0224,0.0083,0.1005,0.0083,0.0083,0.0083,0.0083,0.0370,0.0224,0.0370",0.5
intrusion-detection,p20,70,2,2,1,1,11,"8,7,0,3,11,6,11,11,11,10,8,10,6,11,11,11,11,8,8,6","0.0120,0.0198,0.6570,0.1466,0.0027,0.0327,0.0027,0.0027,0.0027,0.0044,0.0120,0.0044,0.0327,0.0027,0.0027,0.0027,0.0027,0.0120,0.0120,0.0327",0.5
intrusion-detection,p20,100,2,2,1,1,15,"12,9,0,7,15,10,15,15,15,12,12,10,10,15,15,15,15,12,12,10","0.0023,0.0102,0.9216,0.0278,0.0005,0.0062,0.0005,0.0005,0.0005,0.0023,0.0023,0.0062,0.0062,0.0005,0.0005,0.0005,0.0005,0.0023,0.0023,0.0062",0.5
intrusion-detection,p20,10,3,1,7,0,2,"1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0","0.0505,0.0832,0.0832,0.0832,0.0306,0.0832,0.0306,0.0306,0.0306,0.0306,0.0832,0.0306,0.0306,0.0306,0.0306,0.0306,0.0306,0.0306,0.0832,0.0832",0.5
intrusion-detection,p20,30,3,2,4,0,5,"4,2,0,0,5,0,5,5,5,5,2,5,5,5,5,5,5,5,2,0","0.0217,0.0591,0.1607,0.1607,0.0132,0.1607,0.0132,0.0132,0.0132,0.0132,0.0591,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0132,0.0591,0.1607",0.5
intrusion-detection,p20,50,3,2,2,0,7,"5,4,0,0,7,2,7,7,7,7,4,7,5,7,7,7,7,5,4,2","0.0222,0.0367,0.2710,0.2710,0.0082,0.0997,0.0082,0.0082,0.0082,0.0082,0.0367,0.0082,0.0222,0.0082,0.0082,0.0082,0.0082,0.0222,0.0367,0.0997",0.5
intrusion-detection,p20,70,3,3,1,1,10,"8,7,2,0,10,5,10,10,10,10,7,10,7,10,10,10,10,5,7,5","0.0101,0.0166,0.2021,0.5493,0.0037,0.0451,0.0037,0.0037,0.0037,0.0037,0.0166,0.0037,0.0166,0.0037,0.0037,0.0037,0.0037,0.0451,0.0166,0.0451",0.5
intrusion-detection,p20,100,3,3,1,1,14,"12,8,6,0,14,9,14,14,14,14,8,14,11,14,14,14,14,8,8,9","0.0021,0.0158,0.0429,0.8614,0.0008,0.0096,0.0008,0.0008,0.0008,0.0008,0.0158,0.0008,0.0035,0.0008,0.0008,0.0008,0.0008,0.0158,0.0158,0.0096",0.5
intrusion-detection,p20,10,4,4,7,1,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0505,0.0306,0.0306,0.0306,0.0832,0.0306,0.0832,0.0832,0.0832,0.0306,0.0306,0.0832,0.0306,0.0832,0.0306,0.0306,0.0832,0.0306,0.0306,0.0306",0.5
intrusion-detection,p20,30,4,4,2,1,6,"4,5,6,6,0,6,1,0,3,6,5,1,6,3,5,5,3,6,5,5","0.0281,0.0171,0.0104,0.0104,0.2079,0.0104,0.1261,0.2079,0.0464,0.0104,0.0171,0.1261,0.0104,0.0464,0.0171,0.0171,0.0464,0.0104,0.0171,0.0171",0.5
intrusion-detection,p20,50,4,4,2,1,9,"7,5,9,9,0,9,4,0,6,9,5,4,9,6,6,5,6,9,6,6","0.0104,0.0282,0.0038,0.0038,0.3433,0.0038,0.0465,0.3433,0.0171,0.0038,0.0282,0.0465,0.0038,0.0171,0.0171,0.0282,0.0171,0.0038,0.0171,0.0171",0.5
intrusion-detection,p20,70,4,4,1,1,12,"9,6,12,12,0,12,7,1,8,12,6,7,12,9,9,6,8,12,9,9","0.0058,0.0259,0.0013,0.0013,0.5199,0.0013,0.0157,0.3154,0.0095,0.0013,0.0259,0.0157,0.0013,0.0058,0.0058,0.0259,0.0095,0.0013,0.0058,0.0058",0.5
intrusion-detection,p20,100,4,4,1,1,17,"14,11,17,17,0,17,12,6,11,17,11,12,17,14,14,11,8,17,14,14","0.0008,0.0037,0.0002,0.0002,0.9131,0.0002,0.0023,0.0455,0.0037,0.0002,0.0037,0.0023,0.0002,0.0008,0.0008,0.0037,0.0167,0.0002,0.0008,0.0008",0.5
intrusion-detection,p20,10,5,1,7,0,2,"1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0","0.0505,0.0832,0.0832,0.0832,0.0306,0.0832,0.0306,0.0306,0.0306,0.0306,0.0832,0.0306,0.0306,0.0306,0.0306,0.0306,0.0306,0.0306,0.0832,0.0832",0.5
intrusion-detection,p20,30,5,5,2,1,6,"4,3,1,1,6,0,6,6,6,5,3,6,6,6,5,5,6,5,3,0","0.0285,0.0470,0.1278,0.1278,0.0105,0.2108,0.0105,0.0105,0.0105,0.0173,0.0470,0.0105,0.0105,0.0105,0.0173,0.0173,0.0105,0.0173,0.0470,0.2108",0.5
intrusion-detection,p20,50,5,5,2,1,9,"7,6,4,4,9,0,9,9,9,5,6,9,9,9,6,6,9,6,6,0","0.0109,0.0180,0.0488,0.0488,0.0040,0.3609,0.0040,0.0040,0.0040,0.0296,0.0180,0.0040,0.0040,0.0040,0.0180,0.0180,0.0040,0.0180,0.0180,0.3609",0.5
intrusion-detection,p20,70,5,5,1,1,12,"9,9,7,7,12,0,11,12,12,5,9,12,11,12,8,9,11,9,8,1","0.0060,0.0060,0.0162,0.0162,0.0013,0.5360,0.0022,0.0013,0.0013,0.0440,0.0060,0.0013,0.0022,0.0013,0.0098,0.0060,0.0022,0.0060,0.0098,0.3251",0.5
intrusion-detection,p20,100,5,5,1,1,17,"14,14,12,12,17,0,14,17,17,8,14,17,11,17,8,14,14,14,8,6","0.0008,0.0008,0.0022,0.0022,0.0002,0.8919,0.0008,0.0002,0.0002,0.0163,0.0008,0.0002,0.0036,0.0002,0.0163,0.0008,0.0008,0.0008,0.0163,0.0444",0.5
intrusion-detection,p20,10,6,4,7,0,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0505,0.0306,0.0306,0.0306,0.0832,0.0306,0.0832,0.0832,0.0832,0.0306,0.0306,0.0832,0.0306,0.0832,0.0306,0.0306,0.0832,0.0306,0.0306,0.0306",0.5
intrusion-detection,p20,30,6,4,4,0,5,"4,5,5,5,0,5,0,0,2,5,5,0,5,2,5,5,2,5,5,5","0.0217,0.0132,0.0132,0.0132,0.1607,0.0132,0.1607,0.1607,0.0591,0.0132,0.0132,0.1607,0.0132,0.0591,0.0132,0.0132,0.0591,0.0132,0.0132,0.0132",0.5
intrusion-detection,p20,50,6,6,1,1,8,"6,8,8,8,3,6,0,3,5,5,8,3,6,5,6,8,2,8,6,8","0.0187,0.0069,0.0069,0.0069,0.0839,0.0187,0.3758,0.0839,0.0309,0.0309,0.0069,0.0839,0.0187,0.0309,0.0187,0.0069,0.1383,0.0069,0.0187,0.0069",0.5
intrusion-detection,p20,70,6,6,1,1,11,"8,11,11,11,6,8,0,6,7,6,11,5,8,7,8,10,3,10,8,11","0.0112,0.0025,0.0025,0.0025,0.0303,0.0112,0.6096,0.0303,0.0184,0.0303,0.0025,0.0500,0.0112,0.0184,0.0112,0.0041,0.1360,0.0041,0.0112,0.0025",0.5
intrusion-detection,p20,100,6,6,1,1,15,"12,15,15,15,10,12,0,10,7,10,15,5,12,7,12,12,7,12,12,15","0.0020,0.0005,0.0005,0.0005,0.0056,0.0020,0.8244,0.0056,0.0249,0.0056,0.0005,0.0677,0.0020,0.0249,0.0020,0.0020,0.0249,0.0020,0.0020,0.0005",0.5
intrusion-detection,p20,10,7,4,7,0,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0505,0.0306,0.0306,0.0306,0.0832,0.0306,0.0832,0.0832,0.0832,0.0306,0.0306,0.0832,0.0306,0.0832,0.0306,0.0306,0.0832,0.0306,0.0306,0.0306",0.5
intrusion-detection,p20,30,7,4,2,0,6,"4,5,6,6,0,6,1,0,3,6,5,1,6,3,5,5,3,6,5,5","0.0281,0.0171,0.0104,0.0104,0.2079,0.0104,0.1261,0.2079,0.0464,0.0104,0.0171,0.1261,0.0104,0.0464,0.0171,0.0171,0.0464,0.0104,0.0171,0.0171",0.5
intrusion-detection,p20,50,7,4,2,0,9,"7,5,9,9,0,9,4,0,6,9,5,4,9,6,6,5,6,9,6,6","0.0104,0.0282,0.0038,0.0038,0.3433,0.0038,0.0465,0.3433,0.0171,0.0038,0.0282,0.0465,0.0038,0.0171,0.0171,0.0282,0.0171,0.0038,0.0171,0.0171",0.5
intrusion-detection,p20,70,7,7,1,1,12,"9,6,12,12,1,12,7,0,9,12,5,7,11,9,9,6,9,12,9,9","0.0057,0.0256,0.0013,0.0013,0.3122,0.0013,0.0155,0.5147,0.0057,0.0013,0.0423,0.0155,0.0021,0.0057,0.0057,0.0256,0.0057,0.0013,0.0057,0.0057",0.5
intrusion-detection,p20,100,7,7,1,1,17,"14,11,17,17,6,17,12,0,14,17,5,12,11,14,14,11,14,17,14,14","0.0008,0.0035,0.0002,0.0002,0.0431,0.0002,0.0021,0.8647,0.0008,0.0002,0.0710,0.0021,0.0035,0.0008,0.0008,0.0035,0.0008,0.0002,0.0008,0.0008",0.5
intrusion-detection,p20,10,8,6,6,0,2,"1,2,2,2,2,2,0,2,0,2,2,0,2,0,2,0,2,0,2,2","0.0533,0.0323,0.0323,0.0323,0.0323,0.0323,0.0878,0.0323,0.0878,0.0323,0.0323,0.0878,0.0323,0.0878,0.0323,0.0878,0.0323,0.0878,0.0323,0.0323",0.5
intrusion-detection,p20,30,8,6,4,0,5,"4,5,5,5,5,5,0,5,0,5,5,0,5,0,5,2,5,2,5,5","0.0228,0.0138,0.0138,0.0138,0.0138,0.0138,0.1684,0.0138,0.1684,0.0138,0.0138,0.1684,0.0138,0.1684,0.0138,0.0620,0.0138,0.0620,0.0138,0.0138",0.5
intrusion-detection,p20,50,8,8,1,1,8,"6,8,8,8,6,8,3,8,0,8,8,3,8,3,8,5,6,5,8,8","0.0228,0.0084,0.0084,0.0084,0.0228,0.0084,0.1021,0.0084,0.4578,0.0084,0.0084,0.1021,0.0084,0.1021,0.0084,0.0376,0.0228,0.0376,0.0084,0.0084",0.5
intrusion-detection,p20,70,8,8,1,1,12,"9,12,12,12,7,12,5,10,0,12,12,5,12,5,12,9,7,9,12,12","0.0081,0.0018,0.0018,0.0018,0.0220,0.0018,0.0599,0.0049,0.7291,0.0018,0.0018,0.0599,0.0018,0.0599,0.0018,0.0081,0.0220,0.0081,0.0018,0.0018",0.5
intrusion-detection,p20,100,8,8,1,1,16,"13,16,16,16,10,16,8,13,0,16,16,8,16,5,16,13,7,13,16,16","0.0013,0.0003,0.0003,0.0003,0.0058,0.0003,0.0157,0.0013,0.8584,0.0003,0.0003,0.0157,0.0003,0.0705,0.0003,0.0013,0.0259,0.0013,0.0003,0.0003",0.5
intrusion-detection,p20,10,9,5,7,0,2,"1,2,2,2,2,0,0,2,2,0,2,2,0,2,0,2,0,2,0,2","0.0505,0.0306,0.0306,0.0306,0.0306,0.0832,0.0832,0.0306,0.0306,0.0832,0.0306,0.0306,0.0832,0.0306,0.0832,0.0306,0.0832,0.0306,0.0832,0.0306",0.5
intrusion-detection,p20,30,9,9,1,1,6,"4,5,5,6,6,3,1,6,6,0,6,5,3,6,3,6,1,6,3,6","0.0344,0.0209,0.0209,0.0127,0.0127,0.0567,0.1541,0.0127,0.0127,0.2541,0.0127,0.0209,0.0567,0.0127,0.0567,0.0127,0.1541,0.0127,0.0567,0.0127",0.5
intrusion-detection,p20,50,9,9,1,1,9,"7,5,6,9,9,6,4,9,9,0,9,6,6,9,6,9,4,9,6,9","0.0169,0.0461,0.0279,0.0062,0.0062,0.0279,0.0760,0.0062,0.0062,0.5613,0.0062,0.0279,0.0279,0.0062,0.0279,0.0062,0.0760,0.0062,0.0279,0.0062",0.5
intrusion-detection,p20,70,9,9,1,1,12,"9,6,9,12,12,8,7,12,12,0,12,9,9,12,8,11,7,11,9,11","0.0090,0.0405,0.0090,0.0020,0.0020,0.0149,0.0246,0.0020,0.0020,0.8133,0.0020,0.0090,0.0090,0.0020,0.0149,0.0033,0.0246,0.0033,0.0090,0.0033",0.5
intrusion-detection,p20,100,9,9,1,1,17,"14,11,14,17,17,8,12,17,17,0,17,14,14,17,11,14,12,14,14,11","0.0009,0.0039,0.0009,0.0002,0.0002,0.0176,0.0024,0.0002,0.0002,0.9586,0.0002,0.0009,0.0009,0.0002,0.0039,0.0009,0.0024,0.0009,0.0009,0.0039",0.5
intrusion-detection,p20,10,10,0,3,0,2,"0,1,2,2,1,2,2,0,2,2,0,2,1,2,1,1,2,2,1,1","0.0915,0.0555,0.0337,0.0337,0.0555,0.0337,0.0337,0.0915,0.0337,0.0337,0.0915,0.0337,0.0555,0.0337,0.0555,0.0555,0.0337,0.0337,0.0555,0.0555",0.5
intrusion-detection,p20,30,10,10,1,1,6,"3,2,4,4,4,4,6,2,6,6,0,6,4,6,4,4,6,6,2,2","0.0559,0.0922,0.0339,0.0339,0.0339,0.0339,0.0125,0.0922,0.0125,0.0125,0.2506,0.0125,0.0339,0.0125,0.0339,0.0339,0.0125,0.0125,0.0922,0.0922",0.5
intrusion-detection,p20,50,10,10,1,1,9,"6,2,6,4,7,6,9,5,9,9,0,9,7,9,7,7,9,9,2,4","0.0204,0.1510,0.0204,0.0555,0.0124,0.0204,0.0046,0.0337,0.0046,0.0046,0.4104,0.0046,0.0124,0.0046,0.0124,0.0124,0.0046,0.0046,0.1510,0.0555",0.5
intrusion-detection,p20,70,10,10,1,1,13,"10,2,10,7,8,10,13,6,13,13,0,13,11,13,10,8,13,13,4,7","0.0040,0.2175,0.0040,0.0179,0.0108,0.0040,0.0009,0.0294,0.0009,0.0009,0.5912,0.0009,0.0024,0.0009,0.0040,0.0108,0.0009,0.0009,0.0800,0.0179",0.5
intrusion-detection,p20,100,10,10,1,1,18,"15,6,15,12,12,15,18,6,18,18,0,18,12,18,15,12,18,18,9,12","0.0005,0.0442,0.0005,0.0022,0.0022,0.0005,0.0001,0.0442,0.0001,0.0001,0.8880,0.0001,0.0022,0.0001,0.0005,0.0022,0.0001,0.0001,0.0099,0.0022",0.5
intrusion-detection,p20,10,11,0,2,0,2,"0,1,1,2,2,2,1,2,1,1,2,0,2,1,2,1,2,1,2,2","0.0950,0.0576,0.0576,0.0349,0.0349,0.0349,0.0576,0.0349,0.0576,0.0576,0.0349,0.0950,0.0349,0.0576,0.0349,0.0576,0.0349,0.0576,0.0349,0.0349",0.5
intrusion-detection,p20,30,11,11,1,1,5,"2,4,4,5,3,5,1,3,1,4,5,0,5,1,5,3,3,3,5,5","0.0696,0.0256,0.0256,0.0155,0.0422,0.0155,0.1148,0.0422,0.1148,0.0256,0.0155,0.1893,0.0155,0.1148,0.0155,0.0422,0.0422,0.0422,0.0155,0.0155",0.5
intrusion-detection,p20,50,11,11,1,1,8,"5,6,6,8,4,8,2,4,3,6,8,0,8,3,8,6,5,6,8,8","0.0313,0.0190,0.0190,0.0070,0.0515,0.0070,0.1401,0.0515,0.0850,0.0190,0.0070,0.3808,0.0070,0.0850,0.0070,0.0190,0.0313,0.0190,0.0070,0.0070",0.5
intrusion-detection,p20,70,11,11,1,1,11,"8,9,9,11,6,11,2,6,4,9,11,0,11,4,11,8,8,8,11,11","0.0098,0.0059,0.0059,0.0022,0.0266,0.0022,0.1964,0.0266,0.0722,0.0059,0.0022,0.5338,0.0022,0.0722,0.0022,0.0098,0.0098,0.0098,0.0022,0.0022",0.5
intrusion-detection,p20,100,11,11,1,1,15,"12,12,10,15,10,15,5,10,7,12,15,0,15,7,15,12,12,12,15,15","0.0021,0.0021,0.0057,0.0005,0.0057,0.0005,0.0695,0.0057,0.0256,0.0021,0.0005,0.8464,0.0005,0.0256,0.0005,0.0021,0.0021,0.0021,0.0005,0.0005",0.5
intrusion-detection,p20,10,12,0,2,0,2,"0,2,1,1,2,2,2,1,2,2,1,2,0,2,2,2,2,1,2,2","0.1019,0.0375,0.0618,0.0618,0.0375,0.0375,0.0375,0.0618,0.0375,0.0375,0.0618,0.0375,0.1019,0.0375,0.0375,0.0375,0.0375,0.0618,0.0375,0.0375",0.5
intrusion-detection,p20,30,12,12,1,1,6,"3,6,4,4,6,4,4,4,6,4,4,6,0,6,4,6,4,4,4,6","0.0729,0.0163,0.0442,0.0442,0.0163,0.0442,0.0442,0.0442,0.0163,0.0442,0.0442,0.0163,0.3268,0.0163,0.0442,0.0163,0.0442,0.0442,0.0442,0.0163",0.5
intrusion-detection,p20,50,12,12,1,1,9,"6,9,7,7,9,4,6,7,9,6,7,9,0,9,4,9,6,7,4,9","0.0271,0.0061,0.0165,0.0165,0.0061,0.0738,0.0271,0.0165,0.0061,0.0271,0.0165,0.0061,0.5453,0.0061,0.0738,0.0061,0.0271,0.0165,0.0738,0.0061",0.5
intrusion-detection,p20,70,12,12,1,1,12,"9,12,8,9,12,6,9,10,12,9,10,12,0,12,6,12,9,9,6,12","0.0088,0.0020,0.0145,0.0088,0.0020,0.0394,0.0088,0.0053,0.0020,0.0088,0.0053,0.0020,0.7904,0.0020,0.0394,0.0020,0.0088,0.0088,0.0394,0.0020",0.5
intrusion-detection,p20,100,12,12,1,1,17,"14,17,12,14,17,11,14,11,17,14,11,17,0,17,11,17,14,14,11,17","0.0009,0.0002,0.0024,0.0009,0.0002,0.0040,0.0009,0.0040,0.0002,0.0009,0.0040,0.0002,0.9711,0.0002,0.0040,0.0002,0.0009,0.0009,0.0040,0.0002",0.5
intrusion-detection,p20,10,13,0,5,0,2,"0,2,2,2,1,2,0,1,0,2,2,0,2,0,2,1,1,1,2,2","0.0854,0.0314,0.0314,0.0314,0.0518,0.0314,0.0854,0.0518,0.0854,0.0314,0.0314,0.0854,0.0314,0.0854,0.0314,0.0518,0.0518,0.0518,0.0314,0.0314",0.5
intrusion-detection,p20,30,13,6,4,0,5,"3,5,5,5,2,5,0,2,0,5,5,0,5,0,5,3,2,3,5,5","0.0338,0.0124,0.0124,0.0124,0.0558,0.0124,0.1517,0.0558,0.1517,0.0124,0.0124,0.1517,0.0124,0.1517,0.0124,0.0338,0.0558,0.0338,0.0124,0.0124",0.5
intrusion-detection,p20,50,13,8,2,0,7,"5,7,7,7,4,7,2,4,0,7,7,2,7,0,7,5,2,5,7,7","0.0209,0.0077,0.0077,0.0077,0.0345,0.0077,0.0938,0.0345,0.2549,0.0077,0.0077,0.0938,0.0077,0.2549,0.0077,0.0209,0.0938,0.0209,0.0077,0.0077",0.5
intrusion-detection,p20,70,13,13,1,1,10,"8,10,10,10,7,10,4,7,1,10,10,4,10,0,10,6,4,6,10,10","0.0081,0.0030,0.0030,0.0030,0.0134,0.0030,0.0599,0.0134,0.2686,0.0030,0.0030,0.0599,0.0030,0.4428,0.0030,0.0220,0.0599,0.0220,0.0030,0.0030",0.5
intrusion-detection,p20,100,13,13,1,1,14,"12,14,14,14,11,14,6,11,3,14,14,6,14,0,14,8,8,8,14,14","0.0018,0.0007,0.0007,0.0007,0.0029,0.0007,0.0356,0.0029,0.1597,0.0007,0.0007,0.0356,0.0007,0.7156,0.0007,0.0131,0.0131,0.0131,0.0007,0.0007",0.5
intrusion-detection,p20,10,14,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.0848,0.0514,0.0312,0.0312,0.0514,0.0514,0.0312,0.0514,0.0312,0.0514,0.0514,0.0312,0.0312,0.0312,0.0848,0.0848,0.0312,0.0514,0.0514,0.0848",0.5
intrusion-detection,p20,30,14,14,1,1,5,"2,4,5,5,4,1,3,4,5,1,4,5,3,5,0,2,3,3,2,2","0.0665,0.0245,0.0148,0.0148,0.0245,0.1097,0.0404,0.0245,0.0148,0.1097,0.0245,0.0148,0.0404,0.0148,0.1809,0.0665,0.0404,0.0404,0.0665,0.0665",0.5
intrusion-detection,p20,50,14,14,1,1,8,"5,6,8,8,6,2,5,6,8,3,6,8,4,8,0,4,5,6,2,4","0.0278,0.0169,0.0062,0.0062,0.0169,0.1246,0.0278,0.0169,0.0062,0.0756,0.0169,0.0062,0.0459,0.0062,0.3388,0.0459,0.0278,0.0169,0.1246,0.0459",0.5
intrusion-detection,p20,70,14,14,1,1,12,"9,10,12,12,10,3,9,10,12,6,10,12,6,12,0,6,9,8,4,7","0.0068,0.0041,0.0015,0.0015,0.0041,0.1370,0.0068,0.0041,0.0015,0.0306,0.0041,0.0015,0.0306,0.0015,0.6139,0.0306,0.0068,0.0112,0.0831,0.0185",0.5
intrusion-detection,p20,100,14,14,1,1,16,"13,13,16,16,13,7,13,13,16,10,13,16,10,16,0,8,13,11,5,8","0.0013,0.0013,0.0003,0.0003,0.0013,0.0256,0.0013,0.0013,0.0003,0.0057,0.0013,0.0003,0.0057,0.0003,0.8484,0.0155,0.0013,0.0035,0.0696,0.0155",0.5
intrusion-detection,p20,10,15,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.0848,0.0514,0.0312,0.0312,0.0514,0.0514,0.0312,0.0514,0.0312,0.0514,0.0514,0.0312,0.0312,0.0312,0.0848,0.0848,0.0312,0.0514,0.0514,0.0848",0.5
intrusion-detection,p20,30,15,15,1,1,6,"3,4,6,6,4,4,4,4,4,4,4,4,6,4,2,0,6,2,4,2","0.0556,0.0337,0.0124,0.0124,0.0337,0.0337,0.0337,0.0337,0.0337,0.0337,0.0337,0.0337,0.0124,0.0337,0.0916,0.2491,0.0124,0.0916,0.0337,0.0916",0.5
intrusion-detection,p20,50,15,15,1,1,9,"6,7,9,9,7,7,6,7,6,7,7,6,9,4,5,0,9,2,7,5","0.0235,0.0142,0.0052,0.0052,0.0142,0.0142,0.0235,0.0142,0.0235,0.0142,0.0142,0.0235,0.0052,0.0638,0.0387,0.4712,0.0052,0.1733,0.0142,0.0387",0.5
intrusion-detection,p20,70,15,15,1,1,12,"9,10,12,12,10,9,9,10,9,9,10,9,12,6,6,0,12,2,10,7","0.0069,0.0042,0.0015,0.0015,0.0042,0.0069,0.0069,0.0042,0.0069,0.0069,0.0042,0.0069,0.0015,0.0310,0.0310,0.6219,0.0015,0.2288,0.0042,0.0188",0.5
intrusion-detection,p20,100,15,15,1,1,17,"14,11,17,17,11,14,14,11,14,14,11,14,17,11,9,0,17,6,14,11","0.0008,0.0037,0.0002,0.0002,0.0037,0.0008,0.0008,0.0037,0.0008,0.0008,0.0037,0.0008,0.0002,0.0037,0.0102,0.9152,0.0002,0.0456,0.0008,0.0037",0.5
intrusion-detection,p20,10,16,0,2,0,2,"0,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,0,2,1,2","0.0950,0.0349,0.0349,0.0349,0.0576,0.0576,0.0576,0.0349,0.0576,0.0576,0.0349,0.0349,0.0576,0.0349,0.0576,0.0349,0.0950,0.0349,0.0576,0.0349",0.5
intrusion-detection,p20,30,16,16,1,1,6,"3,6,6,6,2,4,2,4,2,4,6,4,4,4,4,6,0,6,4,6","0.0594,0.0132,0.0132,0.0132,0.0979,0.0360,0.0979,0.0360,0.0979,0.0360,0.0132,0.0360,0.0360,0.0360,0.0360,0.0132,0.2661,0.0132,0.0360,0.0132",0.5
intrusion-detection,p20,50,16,16,1,1,9,"6,9,9,9,4,7,4,6,2,7,9,6,7,4,7,9,0,9,7,9","0.0231,0.0052,0.0052,0.0052,0.0629,0.0140,0.0629,0.0231,0.1709,0.0140,0.0052,0.0231,0.0140,0.0629,0.0140,0.0052,0.4647,0.0052,0.0140,0.0052",0.5
intrusion-detection,p20,70,16,16,1,1,12,"9,12,12,12,5,10,7,9,3,10,12,9,10,6,10,12,0,12,10,12","0.0076,0.0017,0.0017,0.0017,0.0559,0.0046,0.0205,0.0076,0.1518,0.0046,0.0017,0.0076,0.0046,0.0339,0.0046,0.0017,0.6805,0.0017,0.0046,0.0017",0.5
intrusion-detection,p20,100,16,16,1,1,17,"14,17,17,17,8,14,9,14,8,12,17,14,14,11,14,17,0,17,14,17","0.0009,0.0002,0.0002,0.0002,0.0172,0.0009,0.0105,0.0009,0.0172,0.0023,0.0002,0.0009,0.0009,0.0038,0.0009,0.0002,0.9415,0.0002,0.0009,0.0002",0.5
intrusion-detection,p20,10,17,0,2,0,2,"0,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,0,2,1","0.0950,0.0349,0.0576,0.0576,0.0349,0.0576,0.0349,0.0349,0.0349,0.0576,0.0349,0.0349,0.0576,0.0349,0.0576,0.0576,0.0349,0.0950,0.0349,0.0576",0.5
intrusion-detection,p20,30,17,17,1,1,6,"3,6,4,4,6,4,4,6,4,4,6,4,4,4,4,2,6,0,6,4","0.0660,0.0147,0.0401,0.0401,0.0147,0.0401,0.0401,0.0147,0.0401,0.0401,0.0147,0.0401,0.0401,0.0401,0.0401,0.1089,0.0147,0.2960,0.0147,0.0401",0.5
intrusion-detection,p20,50,17,17,1,1,9,"6,9,7,7,9,7,6,9,6,7,9,6,7,4,7,2,9,0,9,7","0.0251,0.0056,0.0152,0.0152,0.0056,0.0152,0.0251,0.0056,0.0251,0.0152,0.0056,0.0251,0.0152,0.0683,0.0152,0.1858,0.0056,0.5049,0.0056,0.0152",0.5
intrusion-detection,p20,70,17,17,1,1,12,"9,12,9,8,12,10,9,12,9,10,12,9,9,6,10,4,12,0,12,10","0.0085,0.0019,0.0085,0.0140,0.0019,0.0051,0.0085,0.0019,0.0085,0.0051,0.0019,0.0085,0.0085,0.0379,0.0051,0.1032,0.0019,0.7622,0.0019,0.0051",0.5
intrusion-detection,p20,100,17,17,1,1,17,"14,17,14,11,17,14,14,17,14,14,17,14,14,11,12,6,17,0,17,14","0.0009,0.0002,0.0009,0.0038,0.0002,0.0009,0.0009,0.0002,0.0009,0.0009,0.0002,0.0009,0.0009,0.0038,0.0023,0.0465,0.0002,0.9347,0.0002,0.0009",0.5
intrusion-detection,p20,10,18,0,3,0,2,"0,1,2,2,1,1,1,1,2,1,1,2,1,2,0,1,1,2,0,1","0.0842,0.0511,0.0310,0.0310,0.0511,0.0511,0.0511,0.0511,0.0310,0.0511,0.0511,0.0310,0.0511,0.0310,0.0842,0.0511,0.0511,0.0310,0.0842,0.0511",0.5
intrusion-detection,p20,30,18,18,1,1,6,"3,2,4,4,4,2,4,4,6,4,2,6,4,6,2,4,4,6,0,2","0.0498,0.0821,0.0302,0.0302,0.0302,0.0821,0.0302,0.0302,0.0111,0.0302,0.0821,0.0111,0.0302,0.0111,0.0821,0.0302,0.0302,0.0111,0.2232,0.0821",0.5
intrusion-detection,p20,50,18,18,1,1,9,"6,2,6,4,7,4,7,7,9,7,2,9,7,9,5,7,7,9,0,4","0.0193,0.1426,0.0193,0.0525,0.0117,0.0525,0.0117,0.0117,0.0043,0.0117,0.1426,0.0043,0.0117,0.0043,0.0318,0.0117,0.0117,0.0043,0.3877,0.0525",0.5
intrusion-detection,p20,70,18,18,1,1,12,"9,4,9,6,10,5,9,10,12,9,4,12,8,12,6,10,9,12,0,7","0.0070,0.0853,0.0070,0.0314,0.0042,0.0517,0.0070,0.0042,0.0016,0.0070,0.0853,0.0016,0.0115,0.0016,0.0314,0.0042,0.0070,0.0016,0.6303,0.0190",0.5
