domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
intrusion-detection,p20,100,4,4,1,1,17,"14,11,17,17,0,17,12,6,11,17,11,12,17,14,14,11,8,17,14,14","0.0000,0.0000,0.0000,0.0000,0.9971,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,5,1,7,0,2,"1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0","0.0409,0.1112,0.1112,0.1112,0.0151,0.1112,0.0151,0.0151,0.0151,0.0151,0.1112,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.0151,0.1112,0.1112",1.0
intrusion-detection,p20,30,5,5,2,1,6,"4,3,1,1,6,0,6,6,6,5,3,6,6,6,5,5,6,5,3,0","0.0062,0.0169,0.1247,0.1247,0.0008,0.3390,0.0008,0.0008,0.0008,0.0023,0.0169,0.0008,0.0008,0.0008,0.0023,0.0023,0.0008,0.0023,0.0169,0.3390",1.0
intrusion-detection,p20,50,5,5,2,1,9,"7,6,4,4,9,0,9,9,9,5,6,9,9,9,6,6,9,6,6,0","0.0004,0.0012,0.0089,0.0089,0.0001,0.4854,0.0001,0.0001,0.0001,0.0033,0.0012,0.0001,0.0001,0.0001,0.0012,0.0012,0.0001,0.0012,0.0012,0.4854",1.0
intrusion-detection,p20,70,5,5,1,1,12,"9,9,7,7,12,0,11,12,12,5,9,12,11,12,8,9,11,9,8,1","0.0001,0.0001,0.0007,0.0007,0.0000,0.7258,0.0000,0.0000,0.0000,0.0049,0.0001,0.0000,0.0000,0.0000,0.0002,0.0001,0.0000,0.0001,0.0002,0.2670",1.0
intrusion-detection,p20,100,5,5,1,1,17,"14,14,12,12,17,0,14,17,17,8,14,17,11,17,8,14,14,14,8,6","0.0000,0.0000,0.0000,0.0000,0.0000,0.9965,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0003,0.0025",1.0
intrusion-detection,p20,10,6,4,7,0,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0409,0.0151,0.0151,0.0151,0.1112,0.0151,0.1112,0.1112,0.1112,0.0151,0.0151,0.1112,0.0151,0.1112,0.0151,0.0151,0.1112,0.0151,0.0151,0.0151",1.0
intrusion-detection,p20,30,6,4,4,0,5,"4,5,5,5,0,5,0,0,2,5,5,0,5,2,5,5,2,5,5,5","0.0041,0.0015,0.0015,0.0015,0.2220,0.0015,0.2220,0.2220,0.0300,0.0015,0.0015,0.2220,0.0015,0.0300,0.0015,0.0015,0.0300,0.0015,0.0015,0.0015",1.0
intrusion-detection,p20,50,6,6,1,1,8,"6,8,8,8,3,6,0,3,5,5,8,3,6,5,6,8,2,8,6,8","0.0019,0.0003,0.0003,0.0003,0.0377,0.0019,0.7578,0.0377,0.0051,0.0051,0.0003,0.0377,0.0019,0.0051,0.0019,0.0003,0.1026,0.0003,0.0019,0.0003",1.0
intrusion-detection,p20,70,6,6,1,1,11,"8,11,11,11,6,8,0,6,7,6,11,5,8,7,8,10,3,10,8,11","0.0003,0.0000,0.0000,0.0000,0.0023,0.0003,0.9366,0.0023,0.0009,0.0023,0.0000,0.0063,0.0003,0.0009,0.0003,0.0000,0.0466,0.0000,0.0003,0.0000",1.0
intrusion-detection,p20,100,6,6,1,1,15,"12,15,15,15,10,12,0,10,7,10,15,5,12,7,12,12,7,12,12,15","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9904,0.0000,0.0009,0.0000,0.0000,0.0067,0.0000,0.0009,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,7,4,7,0,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0409,0.0151,0.0151,0.0151,0.1112,0.0151,0.1112,0.1112,0.1112,0.0151,0.0151,0.1112,0.0151,0.1112,0.0151,0.0151,0.1112,0.0151,0.0151,0.0151",1.0
intrusion-detection,p20,30,7,4,2,0,6,"4,5,6,6,0,6,1,0,3,6,5,1,6,3,5,5,3,6,5,5","0.0062,0.0023,0.0008,0.0008,0.3380,0.0008,0.1243,0.3380,0.0168,0.0008,0.0023,0.1243,0.0008,0.0168,0.0023,0.0023,0.0168,0.0008,0.0023,0.0023",1.0
intrusion-detection,p20,50,7,4,2,0,9,"7,5,9,9,0,9,4,0,6,9,5,4,9,6,6,5,6,9,6,6","0.0004,0.0032,0.0001,0.0001,0.4823,0.0001,0.0088,0.4823,0.0012,0.0001,0.0032,0.0088,0.0001,0.0012,0.0012,0.0032,0.0012,0.0001,0.0012,0.0012",1.0
intrusion-detection,p20,70,7,7,1,1,12,"9,6,12,12,1,12,7,0,9,12,5,7,11,9,9,6,9,12,9,9","0.0001,0.0018,0.0000,0.0000,0.2661,0.0000,0.0007,0.7234,0.0001,0.0000,0.0049,0.0007,0.0000,0.0001,0.0001,0.0018,0.0001,0.0000,0.0001,0.0001",1.0
intrusion-detection,p20,100,7,7,1,1,17,"14,11,17,17,6,17,12,0,14,17,5,12,11,14,14,11,14,17,14,14","0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.9908,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,8,6,6,0,2,"1,2,2,2,2,2,0,2,0,2,2,0,2,0,2,0,2,0,2,2","0.0453,0.0167,0.0167,0.0167,0.0167,0.0167,0.1230,0.0167,0.1230,0.0167,0.0167,0.1230,0.0167,0.1230,0.0167,0.1230,0.0167,0.1230,0.0167,0.0167",1.0
intrusion-detection,p20,30,8,6,4,0,5,"4,5,5,5,5,5,0,5,0,5,5,0,5,0,5,2,5,2,5,5","0.0042,0.0015,0.0015,0.0015,0.0015,0.0015,0.2285,0.0015,0.2285,0.0015,0.0015,0.2285,0.0015,0.2285,0.0015,0.0309,0.0015,0.0309,0.0015,0.0015",1.0
intrusion-detection,p20,50,8,8,1,1,8,"6,8,8,8,6,8,3,8,0,8,8,3,8,3,8,5,6,5,8,8","0.0021,0.0003,0.0003,0.0003,0.0021,0.0003,0.0424,0.0003,0.8518,0.0003,0.0003,0.0424,0.0003,0.0424,0.0003,0.0057,0.0021,0.0057,0.0003,0.0003",1.0
intrusion-detection,p20,70,8,8,1,1,12,"9,12,12,12,7,12,5,10,0,12,12,5,12,5,12,9,7,9,12,12","0.0001,0.0000,0.0000,0.0000,0.0009,0.0000,0.0066,0.0000,0.9780,0.0000,0.0000,0.0066,0.0000,0.0066,0.0000,0.0001,0.0009,0.0001,0.0000,0.0000",1.0
intrusion-detection,p20,100,8,8,1,1,16,"13,16,16,16,10,16,8,13,0,16,16,8,16,5,16,13,7,13,16,16","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.9917,0.0000,0.0000,0.0003,0.0000,0.0067,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,9,5,7,0,2,"1,2,2,2,2,0,0,2,2,0,2,2,0,2,0,2,0,2,0,2","0.0409,0.0151,0.0151,0.0151,0.0151,0.1112,0.1112,0.0151,0.0151,0.1112,0.0151,0.0151,0.1112,0.0151,0.1112,0.0151,0.1112,0.0151,0.1112,0.0151",1.0
intrusion-detection,p20,30,9,9,1,1,6,"4,5,5,6,6,3,1,6,6,0,6,5,3,6,3,6,1,6,3,6","0.0092,0.0034,0.0034,0.0012,0.0012,0.0249,0.1843,0.0012,0.0012,0.5011,0.0012,0.0034,0.0249,0.0012,0.0249,0.0012,0.1843,0.0012,0.0249,0.0012",1.0
intrusion-detection,p20,50,9,9,1,1,9,"7,5,6,9,9,6,4,9,9,0,9,6,6,9,6,9,4,9,6,9","0.0009,0.0064,0.0023,0.0001,0.0001,0.0023,0.0173,0.0001,0.0001,0.9432,0.0001,0.0023,0.0023,0.0001,0.0023,0.0001,0.0173,0.0001,0.0023,0.0001",1.0
intrusion-detection,p20,70,9,9,1,1,12,"9,6,9,12,12,8,7,12,12,0,12,9,9,12,8,11,7,11,9,11","0.0001,0.0025,0.0001,0.0000,0.0000,0.0003,0.0009,0.0000,0.0000,0.9944,0.0000,0.0001,0.0001,0.0000,0.0003,0.0000,0.0009,0.0000,0.0001,0.0000",1.0
intrusion-detection,p20,100,9,9,1,1,17,"14,11,14,17,17,8,12,17,17,0,17,14,14,17,11,14,12,14,14,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,10,0,3,0,2,"0,1,2,2,1,2,2,0,2,2,0,2,1,2,1,1,2,2,1,1","0.1443,0.0531,0.0195,0.0195,0.0531,0.0195,0.0195,0.1443,0.0195,0.0195,0.1443,0.0195,0.0531,0.0195,0.0531,0.0531,0.0195,0.0195,0.0531,0.0531",1.0
intrusion-detection,p20,30,10,10,1,1,6,"3,2,4,4,4,4,6,2,6,6,0,6,4,6,4,4,6,6,2,2","0.0287,0.0779,0.0105,0.0105,0.0105,0.0105,0.0014,0.0779,0.0014,0.0014,0.5758,0.0014,0.0105,0.0014,0.0105,0.0105,0.0014,0.0014,0.0779,0.0779",1.0
intrusion-detection,p20,50,10,10,1,1,9,"6,2,6,4,7,6,9,5,9,9,0,9,7,9,7,7,9,9,2,4","0.0019,0.1021,0.0019,0.0138,0.0007,0.0019,0.0001,0.0051,0.0001,0.0001,0.7542,0.0001,0.0007,0.0001,0.0007,0.0007,0.0001,0.0001,0.1021,0.0138",1.0
intrusion-detection,p20,70,10,10,1,1,13,"10,2,10,7,8,10,13,6,13,13,0,13,11,13,10,8,13,13,4,7","0.0000,0.1168,0.0000,0.0008,0.0003,0.0000,0.0000,0.0021,0.0000,0.0000,0.8629,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0158,0.0008",1.0
intrusion-detection,p20,100,10,10,1,1,18,"15,6,15,12,12,15,18,6,18,18,0,18,12,18,15,12,18,18,9,12","0.0000,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.9949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000",1.0
intrusion-detection,p20,10,11,0,2,0,2,"0,1,1,2,2,2,1,2,1,1,2,0,2,1,2,1,2,1,2,2","0.1588,0.0584,0.0584,0.0215,0.0215,0.0215,0.0584,0.0215,0.0584,0.0584,0.0215,0.1588,0.0215,0.0584,0.0215,0.0584,0.0215,0.0584,0.0215,0.0215",1.0
intrusion-detection,p20,30,11,11,1,1,5,"2,4,4,5,3,5,1,3,1,4,5,0,5,1,5,3,3,3,5,5","0.0523,0.0071,0.0071,0.0026,0.0192,0.0026,0.1420,0.0192,0.1420,0.0071,0.0026,0.3861,0.0026,0.1420,0.0026,0.0192,0.0192,0.0192,0.0026,0.0026",1.0
intrusion-detection,p20,50,11,11,1,1,8,"5,6,6,8,4,8,2,4,3,6,8,0,8,3,8,6,5,6,8,8","0.0052,0.0019,0.0019,0.0003,0.0141,0.0003,0.1041,0.0141,0.0383,0.0019,0.0003,0.7694,0.0003,0.0383,0.0003,0.0019,0.0052,0.0019,0.0003,0.0003",1.0
intrusion-detection,p20,70,11,11,1,1,11,"8,9,9,11,6,11,2,6,4,9,11,0,11,4,11,8,8,8,11,11","0.0003,0.0001,0.0001,0.0000,0.0021,0.0000,0.1148,0.0021,0.0155,0.0001,0.0000,0.8484,0.0000,0.0155,0.0000,0.0003,0.0003,0.0003,0.0000,0.0000",1.0
intrusion-detection,p20,100,11,11,1,1,15,"12,12,10,15,10,15,5,10,7,12,15,0,15,7,15,12,12,12,15,15","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0009,0.0000,0.0000,0.9913,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,12,0,2,0,2,"0,2,1,1,2,2,2,1,2,2,1,2,0,2,2,2,2,1,2,2","0.1786,0.0242,0.0657,0.0657,0.0242,0.0242,0.0242,0.0657,0.0242,0.0242,0.0657,0.0242,0.1786,0.0242,0.0242,0.0242,0.0242,0.0657,0.0242,0.0242",1.0
intrusion-detection,p20,30,12,12,1,1,6,"3,6,4,4,6,4,4,4,6,4,4,6,0,6,4,6,4,4,4,6","0.0392,0.0020,0.0144,0.0144,0.0020,0.0144,0.0144,0.0144,0.0020,0.0144,0.0144,0.0020,0.7883,0.0020,0.0144,0.0020,0.0144,0.0144,0.0144,0.0020",1.0
intrusion-detection,p20,50,12,12,1,1,9,"6,9,7,7,9,4,6,7,9,6,7,9,0,9,4,9,6,7,4,9","0.0023,0.0001,0.0009,0.0009,0.0001,0.0171,0.0023,0.0009,0.0001,0.0023,0.0009,0.0001,0.9343,0.0001,0.0171,0.0001,0.0023,0.0009,0.0171,0.0001",1.0
intrusion-detection,p20,70,12,12,1,1,12,"9,12,8,9,12,6,9,10,12,9,10,12,0,12,6,12,9,9,6,12","0.0001,0.0000,0.0003,0.0001,0.0000,0.0025,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.9914,0.0000,0.0025,0.0000,0.0001,0.0001,0.0025,0.0000",1.0
intrusion-detection,p20,100,12,12,1,1,17,"14,17,12,14,17,11,14,11,17,14,11,17,0,17,11,17,14,14,11,17","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,13,0,5,0,2,"0,2,2,2,1,2,0,1,0,2,2,0,2,0,2,1,1,1,2,2","0.1221,0.0165,0.0165,0.0165,0.0449,0.0165,0.1221,0.0449,0.1221,0.0165,0.0165,0.1221,0.0165,0.1221,0.0165,0.0449,0.0449,0.0449,0.0165,0.0165",1.0
intrusion-detection,p20,30,13,6,4,0,5,"3,5,5,5,2,5,0,2,0,5,5,0,5,0,5,3,2,3,5,5","0.0108,0.0015,0.0015,0.0015,0.0293,0.0015,0.2163,0.0293,0.2163,0.0015,0.0015,0.2163,0.0015,0.2163,0.0015,0.0108,0.0293,0.0108,0.0015,0.0015",1.0
intrusion-detection,p20,50,13,8,2,0,7,"5,7,7,7,4,7,2,4,0,7,7,2,7,0,7,5,2,5,7,7","0.0027,0.0004,0.0004,0.0004,0.0074,0.0004,0.0547,0.0074,0.4045,0.0004,0.0004,0.0547,0.0004,0.4045,0.0004,0.0027,0.0547,0.0027,0.0004,0.0004",1.0
intrusion-detection,p20,70,13,13,1,1,10,"8,10,10,10,7,10,4,7,1,10,10,4,10,0,10,6,4,6,10,10","0.0002,0.0000,0.0000,0.0000,0.0006,0.0000,0.0128,0.0006,0.2572,0.0000,0.0000,0.0128,0.0000,0.6991,0.0000,0.0017,0.0128,0.0017,0.0000,0.0000",1.0
intrusion-detection,p20,100,13,13,1,1,14,"12,14,14,14,11,14,6,11,3,14,14,6,14,0,14,8,8,8,14,14","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.0472,0.0000,0.0000,0.0023,0.0000,0.9472,0.0000,0.0003,0.0003,0.0003,0.0000,0.0000",1.0
intrusion-detection,p20,10,14,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.1246,0.0458,0.0169,0.0169,0.0458,0.0458,0.0169,0.0458,0.0169,0.0458,0.0458,0.0169,0.0169,0.0169,0.1246,0.1246,0.0169,0.0458,0.0458,0.1246",1.0
intrusion-detection,p20,30,14,14,1,1,5,"2,4,5,5,4,1,3,4,5,1,4,5,3,5,0,2,3,3,2,2","0.0524,0.0071,0.0026,0.0026,0.0071,0.1424,0.0193,0.0071,0.0026,0.1424,0.0071,0.0026,0.0193,0.0026,0.3871,0.0524,0.0193,0.0193,0.0524,0.0524",1.0
intrusion-detection,p20,50,14,14,1,1,8,"5,6,8,8,6,2,5,6,8,3,6,8,4,8,0,4,5,6,2,4","0.0048,0.0018,0.0002,0.0002,0.0018,0.0960,0.0048,0.0018,0.0002,0.0353,0.0018,0.0002,0.0130,0.0002,0.7094,0.0130,0.0048,0.0018,0.0960,0.0130",1.0
intrusion-detection,p20,70,14,14,1,1,12,"9,10,12,12,10,3,9,10,12,6,10,12,6,12,0,6,9,8,4,7","0.0001,0.0000,0.0000,0.0000,0.0000,0.0462,0.0001,0.0000,0.0000,0.0023,0.0000,0.0000,0.0023,0.0000,0.9282,0.0023,0.0001,0.0003,0.0170,0.0008",1.0
intrusion-detection,p20,100,14,14,1,1,16,"13,13,16,16,13,7,13,13,16,10,13,16,10,16,0,8,13,11,5,8","0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9916,0.0003,0.0000,0.0000,0.0067,0.0003",1.0
intrusion-detection,p20,10,15,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.1246,0.0458,0.0169,0.0169,0.0458,0.0458,0.0169,0.0458,0.0169,0.0458,0.0458,0.0169,0.0169,0.0169,0.1246,0.1246,0.0169,0.0458,0.0458,0.1246",1.0
intrusion-detection,p20,30,15,15,1,1,6,"3,4,6,6,4,4,4,4,4,4,4,4,6,4,2,0,6,2,4,2","0.0299,0.0110,0.0015,0.0015,0.0110,0.0110,0.0110,0.0110,0.0110,0.0110,0.0110,0.0110,0.0015,0.0110,0.0812,0.5998,0.0015,0.0812,0.0110,0.0812",1.0
intrusion-detection,p20,50,15,15,1,1,9,"6,7,9,9,7,7,6,7,6,7,7,6,9,4,5,0,9,2,7,5","0.0021,0.0008,0.0001,0.0001,0.0008,0.0008,0.0021,0.0008,0.0021,0.0008,0.0008,0.0021,0.0001,0.0155,0.0057,0.8447,0.0001,0.1143,0.0008,0.0057",1.0
intrusion-detection,p20,70,15,15,1,1,12,"9,10,12,12,10,9,9,10,9,9,10,9,12,6,6,0,12,2,10,7","0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0001,0.0001,0.0000,0.0001,0.0000,0.0022,0.0022,0.8755,0.0000,0.1185,0.0000,0.0008",1.0
intrusion-detection,p20,100,15,15,1,1,17,"14,11,17,17,11,14,14,11,14,14,11,14,17,11,9,0,17,6,14,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.9973,0.0000,0.0025,0.0000,0.0000",1.0
intrusion-detection,p20,10,16,0,2,0,2,"0,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,0,2,1,2","0.1588,0.0215,0.0215,0.0215,0.0584,0.0584,0.0584,0.0215,0.0584,0.0584,0.0215,0.0215,0.0584,0.0215,0.0584,0.0215,0.1588,0.0215,0.0584,0.0215",1.0
intrusion-detection,p20,30,16,16,1,1,6,"3,6,6,6,2,4,2,4,2,4,6,4,4,4,4,6,0,6,4,6","0.0307,0.0015,0.0015,0.0015,0.0836,0.0113,0.0836,0.0113,0.0836,0.0113,0.0015,0.0113,0.0113,0.0113,0.0113,0.0015,0.6174,0.0015,0.0113,0.0015",1.0
intrusion-detection,p20,50,16,16,1,1,9,"6,9,9,9,4,7,4,6,2,7,9,6,7,4,7,9,0,9,7,9","0.0021,0.0001,0.0001,0.0001,0.0152,0.0008,0.0152,0.0021,0.1125,0.0008,0.0001,0.0021,0.0008,0.0152,0.0008,0.0001,0.8312,0.0001,0.0008,0.0001",1.0
intrusion-detection,p20,70,16,16,1,1,12,"9,12,12,12,5,10,7,9,3,10,12,9,10,6,10,12,0,12,10,12","0.0001,0.0000,0.0000,0.0000,0.0064,0.0000,0.0009,0.0001,0.0469,0.0000,0.0000,0.0001,0.0000,0.0023,0.0000,0.0000,0.9429,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,100,16,16,1,1,17,"14,17,17,17,8,14,9,14,8,12,17,14,14,11,14,17,0,17,14,17","0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9992,0.0000,0.0000,0.0000",1.0
intrusion-detection,p20,10,17,0,2,0,2,"0,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,0,2,1","0.1588,0.0215,0.0584,0.0584,0.0215,0.0584,0.0215,0.0215,0.0215,0.0584,0.0215,0.0215,0.0584,0.0215,0.0584,0.0584,0.0215,0.1588,0.0215,0.0584",1.0
intrusion-detection,p20,30,17,17,1,1,6,"3,6,4,4,6,4,4,6,4,4,6,4,4,4,4,2,6,0,6,4","0.0355,0.0018,0.0131,0.0131,0.0018,0.0131,0.0131,0.0018,0.0131,0.0131,0.0018,0.0131,0.0131,0.0131,0.0131,0.0966,0.0018,0.7135,0.0018,0.0131",1.0
intrusion-detection,p20,50,17,17,1,1,9,"6,9,7,7,9,7,6,9,6,7,9,6,7,4,7,2,9,0,9,7","0.0021,0.0001,0.0008,0.0008,0.0001,0.0008,0.0021,0.0001,0.0021,0.0008,0.0001,0.0021,0.0008,0.0156,0.0008,0.1156,0.0001,0.8542,0.0001,0.0008",1.0
intrusion-detection,p20,70,17,17,1,1,12,"9,12,9,8,12,10,9,12,9,10,12,9,9,6,10,4,12,0,12,10","0.0001,0.0000,0.0001,0.0003,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0001,0.0001,0.0024,0.0000,0.0179,0.0000,0.9784,0.0000,0.0000",1.0
intrusion-detection,p20,100,17,17,1,1,17,"14,17,14,11,17,14,14,17,14,14,17,14,14,11,12,6,17,0,17,14","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000",1.0
intrusion-detection,p20,10,18,0,3,0,2,"0,1,2,2,1,1,1,1,2,1,1,2,1,2,0,1,1,2,0,1","0.1272,0.0468,0.0172,0.0172,0.0468,0.0468,0.0468,0.0468,0.0172,0.0468,0.0468,0.0172,0.0468,0.0172,0.1272,0.0468,0.0468,0.0172,0.1272,0.0468",1.0
intrusion-detection,p20,30,18,18,1,1,6,"3,2,4,4,4,2,4,4,6,4,2,6,4,6,2,4,4,6,0,2","0.0262,0.0712,0.0096,0.0096,0.0096,0.0712,0.0096,0.0096,0.0013,0.0096,0.0712,0.0013,0.0096,0.0013,0.0712,0.0096,0.0096,0.0013,0.5260,0.0712",1.0
intrusion-detection,p20,50,18,18,1,1,9,"6,2,6,4,7,4,7,7,9,7,2,9,7,9,5,7,7,9,0,4","0.0018,0.1007,0.0018,0.0136,0.0007,0.0136,0.0007,0.0007,0.0001,0.0007,0.1007,0.0001,0.0007,0.0001,0.0050,0.0007,0.0007,0.0001,0.7439,0.0136",1.0
intrusion-detection,p20,70,18,18,1,1,12,"9,4,9,6,10,5,9,10,12,9,4,12,8,12,6,10,9,12,0,7","0.0001,0.0174,0.0001,0.0024,0.0000,0.0064,0.0001,0.0000,0.0000,0.0001,0.0174,0.0000,0.0003,0.0000,0.0024,0.0000,0.0001,0.0000,0.9521,0.0009",1.0
intrusion-detection,p20,100,18,18,1,1,17,"14,8,14,11,14,8,14,14,17,14,8,17,11,17,6,14,14,17,0,9","0.0000,0.0003,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.9964,0.0001",1.0
intrusion-detection,p20,10,19,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.1246,0.0458,0.0169,0.0169,0.0458,0.0458,0.0169,0.0458,0.0169,0.0458,0.0458,0.0169,0.0169,0.0169,0.1246,0.1246,0.0169,0.0458,0.0458,0.1246",1.0
intrusion-detection,p20,30,19,19,1,1,5,"2,2,3,3,4,1,5,4,5,3,2,5,5,5,2,2,5,3,2,0","0.0551,0.0551,0.0203,0.0203,0.0075,0.1498,0.0027,0.0075,0.0027,0.0203,0.0551,0.0027,0.0027,0.0027,0.0551,0.0551,0.0027,0.0203,0.0551,0.4071",1.0
intrusion-detection,p20,50,19,19,1,1,8,"5,3,4,4,6,2,8,6,8,6,3,8,8,8,4,4,8,6,3,0","0.0049,0.0362,0.0133,0.0133,0.0018,0.0983,0.0002,0.0018,0.0002,0.0018,0.0362,0.0002,0.0002,0.0002,0.0133,0.0133,0.0002,0.0018,0.0362,0.7264",1.0
intrusion-detection,p20,70,19,19,1,1,12,"9,7,7,7,10,2,12,10,12,7,7,12,12,12,7,7,12,9,7,0","0.0001,0.0008,0.0008,0.0008,0.0000,0.1184,0.0000,0.0000,0.0000,0.0008,0.0008,0.0000,0.0000,0.0000,0.0008,0.0008,0.0000,0.0001,0.0008,0.8749",1.0
intrusion-detection,p20,100,19,19,1,1,16,"13,10,11,11,13,5,16,13,16,10,10,16,16,16,8,10,16,13,8,0","0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0003,0.9924",1.0
kitchen,kitchen_h0_r10_i2,10,0,0,1,1,2,"0,1,1","0.5761,0.2119,0.2119",1.0
kitchen,kitchen_h0_r10_i2,30,0,0,1,1,6,"0,5,5","0.9867,0.0066,0.0066",1.0
kitchen,kitchen_h0_r10_i2,50,0,0,1,1,10,"0,9,9","0.9998,0.0001,0.0001",1.0
kitchen,kitchen_h0_r10_i2,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",1.0
kitchen,kitchen_h0_r10_i2,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",1.0
kitchen,kitchen_h0_r10_i2,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",1.0
kitchen,kitchen_h0_r10_i2,30,1,1,2,1,2,"1,0,0","0.1554,0.4223,0.4223",1.0
kitchen,kitchen_h0_r10_i2,50,1,1,1,1,3,"2,0,1","0.0900,0.6652,0.2447",1.0
kitchen,kitchen_h0_r10_i2,70,1,1,1,1,5,"4,0,1","0.0132,0.7214,0.2654",1.0
kitchen,kitchen_h0_r10_i2,100,1,1,1,1,6,"5,0,2","0.0059,0.8756,0.1185",1.0
kitchen,kitchen_h0_r10_i2,10,2,0,2,0,1,"0,1,0","0.4223,0.1554,0.4223",1.0
kitchen,kitchen_h0_r10_i2,30,2,2,1,1,2,"1,1,0","0.2119,0.2119,0.5761",1.0
kitchen,kitchen_h0_r10_i2,50,2,2,1,1,3,"2,2,0","0.1065,0.1065,0.7870",1.0
kitchen,kitchen_h0_r10_i2,70,2,2,1,1,4,"4,4,1","0.0453,0.0453,0.9094",1.0
kitchen,kitchen_h0_r10_i2,100,2,2,1,1,5,"5,5,1","0.0177,0.0177,0.9647",1.0
kitchen,kitchen_h0_r10_i3,10,0,0,1,1,2,"0,1,1","0.5761,0.2119,0.2119",1.0
kitchen,kitchen_h0_r10_i3,30,0,0,1,1,6,"0,5,5","0.9867,0.0066,0.0066",1.0
kitchen,kitchen_h0_r10_i3,50,0,0,1,1,10,"0,9,9","0.9998,0.0001,0.0001",1.0
kitchen,kitchen_h0_r10_i3,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",1.0
kitchen,kitchen_h0_r10_i3,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",1.0
